Date,Petrol_Price,ULSP__Diff_on_previous_WEEK_p_litre,_ULSP_Diff_on_previous__YEAR_p_litre,Duty_rate_ULSP_p_litre,VAT_percent_rate_ULSP,Diesel_Price,ULSD_Diff_on_previous_WEEK_p_litre,ULSD_Diff_on_previous__YEAR_p_litre,Duty_rate_ULSD_p_litre,VAT_percent_rate_ULSD,Petrol_Sales_Liters,Diesel_Sales_Liters,Petrol_Revenue,Diesel_Revenue,Total_Revenue,Operating_Cost,Profit
2014-09-15,128.43,0.1,-9.0,57.95,20.0,133.13,0.0,-9.4,57.95,20.00,12846.567908272122,10208.292319270433,1649884.7164593886,1359029.9564644727,3008914.672923861,450445.73364619305,2558468.939277668
2014-09-22,128.62,0.2,-8.3,57.95,20.0,133.32,0.2,-8.8,57.95,20.00,11999.558087045567,9896.381328966434,1543383.1611558008,1319385.558777805,2862768.7199336058,443138.4359966803,2419630.283936925
2014-09-29,128.59,0.0,-4.8,57.95,20.0,133.23,-0.1,-7.0,57.95,20.00,12463.983118609696,10297.074192355001,1602743.589222021,1371879.1946474568,2974622.783869478,448731.1391934739,2525891.644676004
2014-10-06,126.78,-1.8,-4.8,57.95,20.0,131.43,-1.8,-7.4,57.95,20.00,12225.571276617442,10274.696993605221,1549957.9264495594,1350403.4258695343,2900361.3523190934,445018.0676159547,2455343.2847031388
2014-10-13,126.5,-0.3,-5.2,57.95,20.0,131.08,-0.3,-8.1,57.95,20.00,12709.489912873196,9659.624519182162,1607750.4739784594,1266183.5819743979,2873934.0559528572,443696.7027976429,2430237.3531552143
2014-10-20,125.4,-1.1,-6.1,57.95,20.0,130.0,-1.1,-9.0,57.95,20.00,12658.831052643474,10484.392846470013,1587417.4140014919,1362971.0700411017,2950388.4840425933,447519.4242021297,2502869.0598404636
2014-10-27,125.11,-0.3,-6.3,57.95,20.0,129.72,-0.3,-9.2,57.95,20.00,13016.56997212895,9839.814621954381,1628503.0692130527,1276420.7527599223,2904923.821972975,445246.19109864876,2459677.6308743265
2014-11-03,123.94,-1.2,-6.0,57.95,20.0,128.56,-1.2,-9.0,57.95,20.00,12266.191800572627,10394.82311931246,1520271.8117629713,1336358.4602188098,2856630.2719817813,442831.5135990891,2413798.758382692
2014-11-10,122.94,-1.0,-6.8,57.95,20.0,127.59,-1.0,-9.7,57.95,20.00,12406.262532353316,10233.064925360535,1525225.9157275166,1305636.7538267507,2830862.669554267,441543.13347771333,2389319.5360765536
2014-11-17,122.5,-0.4,-7.4,57.95,20.0,127.31,-0.3,-10.2,57.95,20.00,12060.618142108846,10825.62347071805,1477425.7224083336,1378210.124057115,2855635.846465449,442781.79232327244,2412854.054142176
2014-11-24,122.29,-0.2,-7.7,57.95,20.0,127.17,-0.1,-10.6,57.95,20.00,12332.053369961945,10003.06360705126,1508086.8066126462,1272089.5989087087,2780176.4055213546,439008.8202760677,2341167.585245287
2014-12-01,121.18,-1.1,-9.1,57.95,20.0,126.11,-1.1,-11.8,57.95,20.00,12765.050246522425,9968.623281552722,1546868.7888735875,1257143.0820366137,2804011.870910201,440200.5935455101,2363811.2773646913
2014-12-08,119.83,-1.3,-10.9,57.95,20.0,124.79,-1.3,-13.8,57.95,20.00,12981.894308322675,10120.382157644906,1555620.3949663062,1262922.4894525078,2818542.884418814,440927.1442209407,2377615.740197873
2014-12-15,116.3,-3.5,-14.7,57.95,20.0,122.43,-2.4,-16.4,57.95,20.00,12212.917337911187,10042.278086866289,1420362.286399071,1229476.1061750397,2649838.392574111,432491.9196287056,2217346.472945405
2014-12-22,113.66,-2.6,-16.4,57.95,20.0,120.81,-1.6,-17.4,57.95,20.00,13161.602960052829,10507.826760776821,1495947.7924396044,1269450.5509694477,2765398.343409052,438269.91717045265,2327128.4262385992
2014-12-29,113.16,-0.5,-16.9,57.95,20.0,120.36,-0.5,-17.6,57.95,20.00,13414.618929402475,9548.075756625365,1517998.278051184,1149206.398067429,2667204.676118613,433360.2338059307,2233844.4423126825
2015-01-05,111.06,-2.1,-19.2,57.95,20.0,117.93,-2.4,-20.2,57.95,20.00,12985.51745161185,9809.577032341458,1442171.568176012,1156843.4194240281,2599014.98760004,429950.74938000203,2169064.238220038
2015-01-12,108.87,-2.2,-21.5,57.95,20.0,116.22,-1.7,-22.1,57.95,20.00,13760.997906279033,9829.578831368324,1498159.8420565985,1142393.6517816267,2640553.4938382255,432027.6746919113,2208525.819146314
2015-01-19,106.83,-2.0,-22.5,57.95,20.0,114.33,-1.9,-22.9,57.95,20.00,12476.505400448214,10665.173036789429,1332865.0719298827,1219349.2332961354,2552214.305226018,427610.7152613009,2124603.589964717
2015-01-26,106.32,-0.5,-22.7,57.95,20.0,113.76,-0.6,-23.2,57.95,20.00,12251.272648344291,10977.84534903277,1302555.307971965,1248839.686905968,2551394.994877933,427569.74974389665,2123825.2451340365
2015-02-02,106.04,-0.3,-22.8,57.95,20.0,113.61,-0.1,-23.2,57.95,20.00,11989.839875547861,10254.070312585012,1271402.6204030951,1164964.9282127833,2436367.5486158784,421818.37743079395,2014549.1711850846
2015-02-09,106.35,0.3,-22.5,57.95,20.0,113.91,0.3,-22.9,57.95,20.00,13621.022155744591,10223.821310723995,1448595.7062634372,1164595.4855045702,2613191.1917680074,430659.55958840036,2182531.632179607
2015-02-16,107.26,0.9,-21.9,57.95,20.0,114.73,0.8,-22.1,57.95,20.00,13181.982828177028,10307.070865245272,1413899.478150268,1182530.2403695902,2596429.718519858,429821.4859259929,2166608.232593865
2015-02-23,108.34,1.1,-20.9,57.95,20.0,115.74,1.0,-21.2,57.95,20.00,12805.407664544773,10728.651321043275,1387337.8663767807,1241734.1038975485,2629071.970274329,431453.5985137165,2197618.371760613
2015-03-02,109.2,0.9,-20.2,57.95,20.0,116.64,0.9,-20.5,57.95,20.00,12955.98431315991,9879.45874632377,1414793.486997062,1152340.0681712045,2567133.5551682664,428356.6777584133,2138776.877409853
2015-03-09,110.07,0.9,-19.3,57.95,20.0,117.51,0.9,-19.6,57.95,20.00,12235.855476350813,10332.697593093915,1346800.612281934,1214195.294164466,2560995.9064464,428049.79532232,2132946.11112408
2015-03-16,111.04,1.0,-17.7,57.95,20.0,118.26,0.8,-18.0,57.95,20.00,14002.075989808414,10616.179051912972,1554790.5179083264,1255469.334679228,2810259.8525875546,440512.99262937775,2369746.859958177
2015-03-23,111.65,0.6,-16.9,57.95,20.0,118.71,0.4,-17.3,57.95,20.00,12831.610590987613,10419.78766797594,1432649.322483767,1236932.9940654237,2669582.316549191,433479.11582745955,2236103.2007217314
2015-03-30,112.06,0.4,-16.7,57.95,20.0,118.97,0.3,-16.9,57.95,20.00,12813.497397302446,10291.282646639498,1435880.5183417122,1224353.896470701,2660234.414812413,433011.7207406206,2227222.6940717925
2015-04-06,112.37,0.3,-16.3,57.95,20.0,119.09,0.1,-16.9,57.95,20.00,13115.483311949347,10614.068437026855,1473786.8597637482,1264029.4101655283,2737816.269929277,436890.8134964638,2300925.456432813
2015-04-13,112.52,0.1,-16.4,57.95,20.0,119.15,0.1,-16.9,57.95,20.00,12990.104615868357,9131.457082800305,1461646.5713775074,1088013.1114156565,2549659.6827931637,427482.98413965816,2122176.6986535056
2015-04-20,112.87,0.3,-16.2,57.95,20.0,119.14,0.0,-17.0,57.95,20.00,12854.542012139565,10484.050127812363,1450892.156910193,1249069.732227565,2699961.889137758,434998.0944568879,2264963.79468087
2015-04-27,113.55,0.7,-15.5,57.95,20.0,119.58,0.4,-16.4,57.95,20.00,12333.762772277343,9944.669726749029,1400498.7627920923,1189183.605924649,2589682.368716741,429484.11843583704,2160198.250280904
2015-05-04,114.27,0.7,-15.0,57.95,20.0,120.0,0.4,-16.2,57.95,20.00,12950.334178567999,9467.746841257418,1479834.686584965,1136129.6209508902,2615964.307535855,430798.21537679277,2185166.092159062
2015-05-11,115.1,0.8,-14.4,57.95,20.0,120.59,0.6,-15.8,57.95,20.00,13639.012248237517,10395.631039809992,1569850.3097721383,1253609.147090687,2823459.456862825,441172.9728431413,2382286.4840196837
2015-05-18,115.74,0.6,-13.7,57.95,20.0,121.04,0.4,-15.1,57.95,20.00,13357.91002307749,10733.863418065182,1546044.5060709885,1299226.8281226098,2845271.3341935985,442263.5667096799,2403007.7674839185
2015-05-25,116.02,0.3,-13.5,57.95,20.0,121.32,0.3,-15.0,57.95,20.00,13476.193313319698,10125.220594148925,1563507.9482113514,1228391.7624821474,2791899.710693499,439594.98553467495,2352304.725158824
2015-06-01,116.13,0.1,-13.5,57.95,20.0,121.3,0.0,-15.1,57.95,20.00,12421.792161784408,10561.649818881175,1442542.7237480232,1281128.1230302865,2723670.84677831,436183.5423389155,2287487.3044393943
2015-06-08,116.26,0.1,-13.4,57.95,20.0,121.34,0.0,-14.7,57.95,20.00,12179.997589870709,10824.811303195458,1416046.5197983687,1313482.6035297369,2729529.1233281055,436476.4561664053,2293052.6671617003
2015-06-15,116.39,0.1,-13.5,57.95,20.0,121.3,0.0,-14.2,57.95,20.00,12609.306539950177,10706.465781433619,1467597.1881848013,1298694.299287898,2766291.487472699,438314.574373635,2327976.913099064
2015-06-22,116.6,0.2,-13.5,57.95,20.0,121.21,-0.1,-14.3,57.95,20.00,12695.862456144347,10837.835811748557,1480337.5623864308,1313654.0787420424,2793991.641128473,439699.58205642365,2354292.0590720493
2015-06-29,116.55,0.0,-14.1,57.95,20.0,120.99,-0.2,-15.0,57.95,20.00,13216.095759235473,10482.000996428756,1540335.9607388943,1268217.3005579151,2808553.2612968097,440427.6630648405,2368125.5982319694
2015-07-06,116.34,-0.2,-14.8,57.95,20.0,120.76,-0.2,-15.5,57.95,20.00,11826.96768514259,10218.773455560637,1375949.4204894889,1234019.0824935026,2609968.5029829917,430498.4251491496,2179470.077833842
2015-07-13,116.41,0.1,-14.7,57.95,20.0,118.83,-1.9,-17.3,57.95,20.00,13436.575159730306,9576.763675241133,1564151.7143442049,1138006.8275289037,2702158.5418731086,435107.92709365545,2267050.6147794533
2015-07-20,116.79,0.4,-14.3,57.95,20.0,118.43,-0.4,-17.3,57.95,20.00,12585.196050710507,10125.12500474802,1469825.0467624802,1199118.554312308,2668943.6010747883,433447.18005373946,2235496.421021049
2015-07-27,116.44,-0.3,-14.4,57.95,20.0,116.95,-1.5,-18.5,57.95,20.00,12457.75946502629,9908.451361873524,1450581.5121076612,1158793.3867711087,2609374.89887877,430468.7449439385,2178906.1539348313
2015-08-03,116.12,-0.3,-13.5,57.95,20.0,115.17,-1.8,-19.1,57.95,20.00,12171.547812369916,11140.827086999127,1413360.1319723947,1283089.0556096893,2696449.187582084,434822.4593791042,2261626.72820298
2015-08-10,115.48,-0.6,-13.9,57.95,20.0,114.2,-1.0,-19.7,57.95,20.00,11862.971664067114,10216.645675027064,1369935.9677664703,1166740.9360880908,2536676.903854561,426833.84519272804,2109843.058661833
2015-08-17,114.58,-0.9,-14.7,57.95,20.0,112.05,-2.2,-21.7,57.95,20.00,13119.985291980956,10368.531922713793,1503287.914755178,1161794.0019400804,2665081.9166952586,433254.0958347629,2231827.820860496
2015-08-24,113.23,-1.3,-15.1,57.95,20.0,111.05,-1.0,-22.1,57.95,20.00,12772.058983594201,10554.844150416187,1446180.2387123713,1172115.4429037175,2618295.681616089,430914.78408080444,2187380.8975352845
2015-08-31,111.21,-2.0,-16.8,57.95,20.0,109.92,-1.1,-22.8,57.95,20.00,12130.819550129472,10368.640978548981,1349068.4421698984,1139721.016362104,2488789.4585320028,424439.47292660014,2064349.9856054026
2015-09-07,110.9,-0.3,-17.4,57.95,20.0,109.78,-0.1,-23.3,57.95,20.00,12134.460613968193,11031.3204161723,1345711.6820890727,1211018.3552873952,2556730.037376468,427836.5018688234,2128893.5355076445
2015-09-14,110.6,-0.3,-17.8,57.95,20.0,109.95,0.2,-23.2,57.95,20.00,12620.107650354936,10101.69025530622,1395783.906129256,1110680.8435709188,2506464.7497001747,425323.2374850087,2081141.512215166
2015-09-21,110.61,0.0,-18.0,57.95,20.0,110.52,0.6,-22.8,57.95,20.00,13622.310762644696,10420.042982094898,1506763.79345613,1151623.150381128,2658386.943837258,432919.3471918629,2225467.5966453953
2015-09-28,109.47,-1.1,-19.1,57.95,20.0,110.45,-0.1,-22.8,57.95,20.00,12680.804324318198,10046.261765720781,1388167.6493831133,1109609.6120238602,2497777.2614069735,424888.8630703487,2072888.3983366247
2015-10-05,108.94,-0.5,-17.8,57.95,20.0,110.57,0.1,-20.9,57.95,20.00,12069.628523440948,9813.440995511719,1314865.3313436569,1085072.1708737307,2399937.502217388,419996.8751108694,1979940.6271065185
2015-10-12,108.97,0.0,-17.5,57.95,20.0,110.78,0.2,-20.3,57.95,20.00,12697.728467957028,10093.592363637885,1383671.4711532772,1118168.162043805,2501839.633197082,425091.9816598541,2076747.6515372281
2015-10-19,109.01,0.0,-16.4,57.95,20.0,111.17,0.4,-18.8,57.95,20.00,12683.438215126163,10317.635281180636,1382621.599830903,1147011.5142088514,2529633.1140397545,426481.65570198774,2103151.4583377666
2015-10-26,108.04,-1.0,-17.1,57.95,20.0,110.61,-0.6,-19.1,57.95,20.00,11490.756678529215,10169.129110193096,1241461.3515482964,1124807.3708784585,2366268.722426755,418313.43612133776,1947955.286305417
2015-11-02,107.21,-0.8,-16.7,57.95,20.0,110.14,-0.5,-18.4,57.95,20.00,12828.652566741093,10070.931608050458,1375359.8416803125,1109212.4073106775,2484572.24899099,424228.6124495495,2060343.6365414406
2015-11-09,107.14,-0.1,-15.8,57.95,20.0,110.08,-0.1,-17.5,57.95,20.00,12741.732734895662,9786.273014531265,1365149.2452167212,1077272.9334396017,2442422.178656323,422121.10893281613,2020301.0697235067
2015-11-16,107.36,0.2,-15.1,57.95,20.0,110.32,0.2,-17.0,57.95,20.00,13200.903182406708,10311.957770948522,1417248.9656631842,1137615.181291041,2554864.1469542254,427743.20734771126,2127120.9396065143
2015-11-23,107.29,-0.1,-15.0,57.95,20.0,110.27,0.0,-16.9,57.95,20.00,13778.678047472673,9744.0618503876,1478314.3677133431,1074477.7002422404,2552792.0679555833,427639.60339777917,2125152.464557804
2015-11-30,106.97,-0.3,-14.2,57.95,20.0,110.01,-0.3,-16.1,57.95,20.00,13423.882514773879,10653.872385475841,1435952.7126053618,1172032.5011261974,2607985.213731559,430399.26068657794,2177585.953044981
2015-12-07,106.75,-0.2,-13.1,57.95,20.0,109.92,-0.1,-14.9,57.95,20.00,12730.555654722584,10384.175901173801,1358986.8161416359,1141428.6150570242,2500415.4311986603,425020.771559933,2075394.6596387273
2015-12-14,104.0,-2.8,-12.3,57.95,20.0,108.07,-1.9,-14.4,57.95,20.00,12366.737045629165,9795.929400214029,1286140.6527454332,1058646.09028113,2344786.743026563,417239.33715132816,1927547.4058752349
2015-12-21,102.33,-1.7,-11.3,57.95,20.0,107.04,-1.0,-13.8,57.95,20.00,14240.07990162493,10270.716369180054,1457187.376333279,1099377.480157033,2556564.856490312,427828.2428245156,2128736.6136657964
2015-12-28,102.11,-0.2,-11.0,57.95,20.0,106.43,-0.6,-13.9,57.95,20.00,12987.409217007244,10102.687437763767,1326144.3551486097,1075229.024001198,2401373.3791498076,420068.66895749036,1981304.7101923171
2016-01-04,102.0,-0.1,-9.1,57.95,20.0,106.32,-0.1,-11.6,57.95,20.00,12966.964645956474,10532.869804167673,1322630.3938875603,1119854.7175791068,2442485.111466667,422124.25557333336,2020360.855893334
2016-01-11,101.89,-0.1,-7.0,57.95,20.0,103.41,-2.9,-12.8,57.95,20.00,12950.137456445,10985.030178409259,1319489.505437181,1135961.9707493014,2455451.4761864822,422772.5738093241,2032678.9023771582
2016-01-18,101.8,-0.1,-5.0,57.95,20.0,102.81,-0.6,-11.5,57.95,20.00,13063.042380383928,9707.781012141702,1329817.7143230839,998056.9658582885,2327874.6801813724,416393.73400906863,1911480.9461723038
2016-01-25,101.42,-0.4,-4.9,57.95,20.0,101.54,-1.3,-12.2,57.95,20.00,12899.419794038029,10522.910431658967,1308259.1555113369,1068496.3252306515,2376755.4807419884,418837.77403709944,1957917.706704889
2016-02-01,101.36,-0.1,-4.7,57.95,20.0,100.84,-0.7,-12.8,57.95,20.00,12685.96899655988,10423.346881773343,1285849.8174913095,1051090.299558024,2336940.1170493336,416847.0058524667,1920093.111196867
2016-02-08,101.51,0.1,-4.8,57.95,20.0,101.14,0.3,-12.8,57.95,20.00,12696.370529379803,10751.436030580186,1288808.572437344,1087400.24013288,2376208.8125702236,418810.4406285112,1957398.3719417125
2016-02-15,101.45,-0.1,-5.8,57.95,20.0,101.21,0.1,-13.5,57.95,20.00,12954.623364892,10567.128651295076,1314246.5403682934,1069499.0907975745,2383745.6311658677,419187.2815582934,1964558.3496075743
2016-02-22,101.39,-0.1,-7.0,57.95,20.0,101.13,-0.1,-14.6,57.95,20.00,12700.487614433117,10182.262267304472,1287702.4392273738,1029732.1830925011,2317434.622319875,415871.73111599375,1901562.891203881
2016-02-29,101.42,0.0,-7.8,57.95,20.0,101.38,0.3,-15.3,57.95,20.00,12615.177108661419,10351.678425733353,1279431.262360441,1049453.1588008474,2328884.4211612884,416444.22105806443,1912440.200103224
2016-03-07,101.46,0.0,-8.6,57.95,20.0,101.67,0.3,-15.8,57.95,20.00,13024.015113845948,10156.539657278605,1321416.5734508098,1032615.3869555158,2354031.9604063258,417701.5980203163,1936330.3623860094
2016-03-14,101.71,0.2,-9.3,57.95,20.0,102.52,0.8,-15.7,57.95,20.00,12838.311391289571,10892.60285543944,1305784.6516080622,1116709.6447396514,2422494.2963477136,421124.71481738565,2001369.581530328
2016-03-21,102.58,0.9,-9.1,57.95,20.0,103.64,1.1,-15.1,57.95,20.00,13700.396494291344,10453.924659468776,1405386.672384406,1083444.7517073439,2488831.42409175,424441.57120458747,2064389.8528871625
2016-03-28,103.4,0.8,-8.7,57.95,20.0,104.4,0.8,-14.6,57.95,20.00,11606.515095803494,11194.476274301203,1200113.6609060813,1168703.3230370458,2368816.983943127,418440.8491971564,1950376.1347459708
2016-04-04,104.51,1.1,-7.9,57.95,20.0,105.32,0.9,-13.8,57.95,20.00,13455.55342596123,10395.935674474153,1406239.8885472082,1094899.9452356177,2501139.8337828256,425056.99168914126,2076082.8420936842
2016-04-11,105.39,0.9,-7.1,57.95,20.0,105.98,0.7,-13.2,57.95,20.00,13515.242596248816,10126.937293235815,1424371.4172186628,1073252.8143371316,2497624.2315557944,424881.21157778974,2072743.0199780045
2016-04-18,106.41,1.0,-6.5,57.95,20.0,106.97,1.0,-12.2,57.95,20.00,11835.104883795924,9789.96424295487,1259373.5106847242,1047232.4750688823,2306605.9857536065,415330.2992876803,1891275.6864659262
2016-04-25,107.14,0.7,-6.4,57.95,20.0,107.67,0.7,-11.9,57.95,20.00,12685.856202959827,9663.694129497622,1359162.633585116,1040489.946923009,2399652.580508125,419982.62902540626,1979669.9514827188
2016-05-02,107.82,0.7,-6.5,57.95,20.0,108.58,0.9,-11.4,57.95,20.00,12657.879567002105,9737.645622797803,1364772.574914167,1057313.5617233855,2422086.1366375526,421104.3068318776,2000981.829805675
2016-05-09,108.19,0.4,-6.9,57.95,20.0,109.0,0.4,-11.6,57.95,20.00,12132.44415264109,10471.850660404594,1312609.1328742395,1141431.7219841008,2454040.85485834,422702.042742917,2031338.8121154231
2016-05-16,108.53,0.3,-7.2,57.95,20.0,109.3,0.3,-11.7,57.95,20.00,12440.491656204562,10563.990009291974,1350166.559447881,1154644.1080156127,2504810.6674634935,425240.53337317467,2079570.1340903188
2016-05-23,109.12,0.6,-6.9,57.95,20.0,109.9,0.6,-11.4,57.95,20.00,12262.312077267086,9719.023719187147,1338063.4938713845,1068120.7067386676,2406184.200610052,420309.2100305026,1985874.9905795492
2016-05-30,109.79,0.7,-6.3,57.95,20.0,110.7,0.8,-10.6,57.95,20.00,13680.335221711812,10697.515325630446,1501964.0039917398,1184214.9465472903,2686178.95053903,434308.94752695155,2251870.003012079
2016-06-06,110.4,0.6,-5.9,57.95,20.0,111.43,0.7,-9.9,57.95,20.00,13259.83919657373,10135.325579326623,1463886.2473017399,1129379.3293043657,2593265.5766061055,429663.27883030527,2163602.2977758003
2016-06-13,111.03,0.6,-5.4,57.95,20.0,111.99,0.6,-9.3,57.95,20.00,13415.177547497078,10378.86720479422,1489487.1630986007,1162329.3382649047,2651816.5013635056,432590.8250681753,2219225.6762953303
2016-06-20,111.22,0.2,-5.4,57.95,20.0,112.31,0.3,-8.9,57.95,20.00,13136.436032021618,10960.23825130217,1461034.4154814444,1230944.3580037467,2691978.773485191,434598.9386742596,2257379.8348109317
2016-06-27,111.44,0.2,-5.1,57.95,20.0,112.56,0.2,-8.4,57.95,20.00,12206.674114391386,10670.335726346213,1360311.763307776,1201052.9893575297,2561364.7526653055,428068.23763326526,2133296.5150320404
2016-07-04,111.65,0.2,-4.7,57.95,20.0,112.86,0.3,-7.9,57.95,20.00,12504.739866860113,10199.687740837668,1396154.2061349317,1151136.7584309392,2547290.964565871,427364.54822829354,2119926.416337577
2016-07-11,111.89,0.2,-4.5,57.95,20.0,113.09,0.2,-5.7,57.95,20.00,13006.887280613959,9947.173109833884,1455340.6178278958,1124925.806991114,2580266.42481901,429013.3212409505,2151253.1035780595
2016-07-18,111.92,0.0,-4.9,57.95,20.0,113.0,-0.1,-5.4,57.95,20.00,12150.536095554027,9444.273839468278,1359887.9998144067,1067202.9438599155,2427090.943674322,421354.5471837161,2005736.396490606
2016-07-25,111.69,-0.2,-4.8,57.95,20.0,112.89,-0.1,-4.1,57.95,20.00,13122.699215086195,10018.988672303032,1465674.275332977,1131043.6312162892,2596717.9065492665,429835.89532746334,2166882.0112218033
2016-08-01,111.05,-0.6,-5.1,57.95,20.0,112.43,-0.5,-2.7,57.95,20.00,12658.837300920932,10229.097904468921,1405763.8822672695,1150057.477399441,2555821.3596667107,427791.0679833355,2128030.2916833754
2016-08-08,109.75,-1.3,-5.7,57.95,20.0,111.4,-1.0,-2.8,57.95,20.00,12617.589596225202,9934.128189139527,1384780.4581857158,1106661.8802701433,2491442.338455859,424572.116922793,2066870.2215330661
2016-08-15,109.28,-0.5,-5.3,57.95,20.0,111.02,-0.4,-1.0,57.95,20.00,13169.879984101746,10282.19721316308,1439204.4846626387,1141529.534605365,2580734.0192680038,429036.7009634002,2151697.3183046035
2016-08-22,109.63,0.4,-3.6,57.95,20.0,111.71,0.7,0.7,57.95,20.00,13029.53165574302,10355.090753183507,1428427.5554191072,1156767.1880381296,2585194.743457237,429259.7371728618,2155935.0062843747
2016-08-29,110.43,0.8,-0.8,57.95,20.0,112.55,0.8,2.6,57.95,20.00,12610.916917090459,10221.807607276769,1392623.5551542994,1150464.4461990003,2543088.0013532997,427154.400067665,2115933.6012856346
2016-09-05,110.97,0.5,0.1,57.95,20.0,113.1,0.6,3.3,57.95,20.00,13360.264901682125,10043.498967670615,1482588.5961396655,1135919.7332435464,2618508.329383212,430925.4164691606,2187582.9129140517
2016-09-12,111.31,0.3,0.7,57.95,20.0,113.42,0.3,3.5,57.95,20.00,12233.26833620005,10366.161868786692,1361685.0985024276,1175730.0791577867,2537415.1776602142,426870.7588830107,2110544.4187772037
2016-09-19,111.29,0.0,0.7,57.95,20.0,113.23,-0.2,2.7,57.95,20.00,13082.167803472134,10478.326259827763,1455914.4548484138,1186460.8824002978,2642375.337248712,432118.7668624356,2210256.570386276
2016-09-26,111.36,0.1,1.9,57.95,20.0,113.38,0.1,2.9,57.95,20.00,13069.350628984192,9863.140369022862,1455402.8860436797,1118282.855039812,2573685.7410834916,428684.2870541746,2145001.454029317
2016-10-03,111.65,0.3,2.7,57.95,20.0,113.71,0.3,3.1,57.95,20.00,12612.226780343004,10858.722951898508,1408155.1200252965,1234745.3868603793,2642900.5068856757,432145.0253442838,2210755.481541392
2016-10-10,112.35,0.7,3.4,57.95,20.0,114.4,0.7,3.6,57.95,20.00,12916.066511121058,10244.564747086295,1451120.0725244507,1171978.2070666722,2623098.2795911226,431154.9139795562,2191943.365611566
2016-10-17,113.72,1.4,4.7,57.95,20.0,116.0,1.6,4.8,57.95,20.00,12100.04321180735,10267.53984917794,1376016.9140467318,1191034.622504641,2567051.536551373,428352.57682756864,2138698.9597238046
2016-10-24,115.2,1.5,7.2,57.95,20.0,117.7,1.7,7.1,57.95,20.00,13158.01350960345,10517.785769302624,1515803.1563063175,1237943.3850469189,2753746.5413532364,437687.3270676618,2316059.214285575
2016-10-31,116.02,0.8,8.8,57.95,20.0,118.42,0.7,8.3,57.95,20.00,12587.148931778505,10316.986452505402,1460361.0190649421,1221737.5357056898,2682098.5547706317,434104.9277385316,2247993.6270321
2016-11-07,116.56,0.5,9.4,57.95,20.0,119.03,0.6,8.9,57.95,20.00,12407.43848974048,10595.804653565297,1446211.0303641504,1261218.6279138774,2707429.6582780275,435371.4829139014,2272058.175364126
2016-11-14,116.5,-0.1,9.1,57.95,20.0,118.92,-0.1,8.6,57.95,20.00,13194.504612918445,10331.049666080731,1537159.787404999,1228568.4262903205,2765728.2136953194,438286.410684766,2327441.803010553
2016-11-21,114.71,-1.8,7.4,57.95,20.0,117.42,-1.5,7.2,57.95,20.00,12353.62815472862,9993.725050143825,1417084.6856289199,1173463.195387888,2590547.8810168076,429527.3940508404,2161020.4869659673
2016-11-28,113.72,-1.0,6.8,57.95,20.0,116.57,-0.9,6.6,57.95,20.00,12021.36935181822,10396.051410082442,1367070.122688768,1211867.7128733103,2578937.8355620783,428946.8917781039,2149990.9437839743
2016-12-05,113.66,-0.1,6.9,57.95,20.0,116.75,0.2,6.8,57.95,20.00,11948.485413238048,9791.259517071736,1358064.8520686366,1143129.5486181253,2501194.400686762,425059.72003433807,2076134.6806524238
2016-12-12,114.23,0.6,10.2,57.95,20.0,117.51,0.8,9.4,57.95,20.00,13018.40497567282,10280.77388231061,1487092.4003711063,1208093.7389103197,2695186.139281426,434759.30696407135,2260426.8323173546
2016-12-19,115.0,0.8,12.7,57.95,20.0,118.61,1.1,11.6,57.95,20.00,12059.785323751858,10207.558003742217,1386875.3122314636,1210718.4548238644,2597593.767055328,429879.6883527664,2167714.0787025616
2016-12-26,115.45,0.5,13.3,57.95,20.0,119.03,0.4,12.6,57.95,20.00,13568.397090992183,10131.303257090984,1566471.4441550476,1205929.0266915397,2772400.4708465873,438620.0235423294,2333780.447304258
2017-01-02,117.0,1.5,15.0,57.95,20.0,120.03,1.0,13.7,57.95,20.00,11619.035296058139,10148.134995424427,1359427.1296388023,1218080.643500794,2577507.773139596,428875.3886569798,2148632.384482616
2017-01-09,117.98,1.0,16.1,57.95,20.0,121.3,1.3,17.9,57.95,20.00,13488.628184145018,9427.760381800945,1591388.3531654293,1143587.3343124546,2734975.687477884,436748.7843738942,2298226.9031039895
2017-01-16,118.63,0.7,16.8,57.95,20.0,122.1,0.8,19.3,57.95,20.00,12732.908733601309,9949.010036903615,1510504.9630671232,1214774.1255059314,2725279.0885730544,436263.95442865277,2289015.1341444016
2017-01-23,119.43,0.8,18.0,57.95,20.0,122.75,0.6,21.2,57.95,20.00,12563.043444064804,10195.887960456446,1500404.2785246596,1251545.2471460288,2751949.5256706886,437597.47628353443,2314352.049387154
2017-01-30,120.01,0.6,18.7,57.95,20.0,123.19,0.4,22.4,57.95,20.00,12327.340456595524,10216.09255679896,1479404.128196029,1258520.442072064,2737924.5702680927,436896.2285134046,2301028.341754688
2017-02-06,120.18,0.2,18.7,57.95,20.0,123.25,0.1,22.1,57.95,20.00,12795.968057176035,9740.179943629617,1537819.4411114159,1200477.1780523502,2738296.619163766,436914.8309581883,2301381.788205578
2017-02-13,120.15,0.0,18.7,57.95,20.0,123.17,-0.1,22.0,57.95,20.00,12578.182648787575,10658.733136345882,1511268.6452518273,1312836.1604037222,2824104.8056555493,441205.24028277746,2382899.5653727716
